id,msd1,dob,msd2,msd3,msd4,msd5,flag
4304,d1725043-9002-4d11-b3ad-ece7e06ee595,20171218,c7fef69d-e462-4263-889e-9369d1cb1dc7,8127c3b8-9c5d-423f-a395-0b9f719c8e68,96718764-7f1c-485b-99da-a6ddfd7c8358,fc4a9543-c79f-468c-a3a8-4d8745465728,0
4305,bc0670f9-ddb6-4557-a907-48e010a59a7c,20171218,e275d300-ba5e-4169-898c-2f3244acf794,8af16e9a-4273-404a-8de9-dca291c3b758,b3b10bcf-7629-45df-872d-f77404ab980d,3cab826b-89b1-44f9-abf8-c3ee7d0dbb09,0
4306,883062ef-5eeb-4c3c-a84f-beb0139a383f,20171218,8e408242-2713-41ba-8dca-ac77ddbfe599,14d31ae3-c5df-46e8-8fc9-5dcb50423b1a,cedf1f43-1436-4716-9d5f-cc8149bb3049,7b1585bd-9d60-4318-8a5c-7cbc27899457,0
4307,f26dc407-6581-4712-a1b5-c1ce3cd72aa9,20171218,24134059-b55c-42d3-a16d-8f5b11343766,24263c23-3e3d-4d77-b9fd-9ebc8e096e2a,a582d88e-2d11-4c44-aa08-a6e5236df01a,e89a4de0-8bec-4f74-8f52-073fe9aff7a7,0
4308,7fb19f7b-83fd-4916-900d-6d644ab36951,20171218,f682ec9c-720c-44ff-b158-ebdcaa7c9fbd,fe749d02-343e-4bf7-af07-3dfa7ae3cb6e,ea1155fa-dd80-431f-ba70-9ace1cc76f28,abf94934-ccef-42a0-ac82-e308fd210f19,0
4309,6107d55e-c04b-46c4-b9e7-0ff6e90521bd,20171218,8979265a-c565-4db1-964a-f03dd06a89ba,2d8367d6-f2de-4f47-a732-5cde696f60f1,9809fcc0-115a-4135-a2d3-68c287369d67,2e0d668d-7666-47bf-9bf0-b669cb129fea,0
4310,45e9f139-b733-4971-9517-09b8a864a281,20171218,ecc77038-86d9-47e7-97f0-adcfbf707786,912b3aa8-79a4-41e2-96c8-c9b1388e8b74,2cb978f2-91a4-4cb0-bedb-03765cabf77d,e645d526-e647-4f16-b264-67be0dd5d1e5,0
4311,92d9ed15-6fbf-4d81-b2cc-60c1aa1344cc,20171218,b596a68d-3c49-4634-b511-356d4e3e0af6,24563122-f18a-4b74-b4e6-44f32e4052a1,08ecadf6-ed65-4581-b6c6-d4d8f19ea346,87c33dea-61fb-400e-9e75-e093fcdaed19,0
4312,79857708-4587-4c9c-84e8-cf61b2297267,20171218,02183906-382e-45f9-a92d-1a785e41c175,27be3c01-576b-4220-8272-a7e04d562fd7,979d00ff-813e-4d5d-b6f2-6f2401024bfd,e50aec76-01d9-4686-8250-28d493eaacba,0
4313,6a12f7be-aab2-400e-b599-66dd0a15d1e3,20171218,16abb735-06ca-4ca5-9635-c62fbdfb0b3d,c241d213-6360-4d91-b73f-987c4cba6ee2,341419fc-087f-4862-a81e-b34166c6de10,5e77b214-2682-4c61-832c-0b4f13ccfb64,0
4314,bb18c12f-4442-4958-a388-a30e9a6b7a8d,20171218,b2d31e2b-cfe9-4064-b5de-94cee4da8bb8,75c7336c-db27-4942-89ec-9a30f7adbd05,fb9deb17-2b5d-4852-a167-9ef36a0183b6,8de625a1-9171-49f9-92ec-5d8f60deadce,0
4315,94e6bab9-d28f-48c3-9fb7-aac53d3d0c19,20171218,0fb45ecb-de45-4b95-8d95-b1d1f240b7ac,03e6caae-4fc2-49a8-8cee-43c34f141fc6,fff3b737-e196-4731-8ab5-25a11941bd9f,1c68f492-b79a-4438-9eca-9f90bff0a7c1,0
4316,f73f8256-9895-4afe-9a3b-3af852d20eae,20171218,d8492c0e-5d68-43ea-a060-a840dc582ab0,ec9c3941-a56f-45ab-a09f-640d39308ad5,b1e8d319-3e1e-4842-b1fc-ae764da0f5cd,2e61e553-12e9-4d86-8d07-33355d25521f,0
4317,cfa179f3-3116-42ce-9c0b-4eeda80c27f2,20171218,99e72e7c-348f-4542-9ba6-3fb853c2fdd9,aadd92e3-7a34-4238-be13-83c812393836,c3663b40-0686-4a49-9573-247182b2490d,fa4bc4df-e959-4950-87ab-bd0e7253570b,0
4318,5352bdad-3e0c-4983-a7f4-e9ec958c88c1,20171218,16dff7e6-8bd5-40e3-9635-787c133d1b26,a054341b-0561-42a9-a652-a886d7f262fb,db7430b6-f0d5-459b-a459-1cf5912c57ac,1fbd3a55-b53c-4d8c-8d3b-d5e2249bd9ee,0
4319,0e10a3f1-ad6d-450f-94e8-32f9bf75cdf2,20171218,404a85ce-a9db-4db4-aa25-e058e21b367d,cea15bb4-9edf-46b3-a70d-a4981866f350,2dfd3f77-8d7c-4afc-bacd-e3b439a20601,c7ec984f-8f66-4038-8da5-d1f85b7f8bef,0
4320,d482b6e9-a89d-4183-be8d-513199a5144e,20171218,66f48d77-6899-415f-bed0-affec3e11ad7,50841d55-6d86-4f99-bdfa-edd338e710f4,52d1eadc-ec85-4359-8d36-6e2d08daa4ca,015be2db-87c4-4a1f-8123-a3ca824f4857,0
4321,3e0b338c-3edf-4007-88c3-510bf2288b81,20171218,ab7746a2-80aa-430b-8c27-66401333bac1,849a86eb-4780-4d16-aa00-7863eaa57e9f,5fcd6dec-1e8c-43ab-9e2f-5770e326c510,f2bb063e-053c-42b5-9465-b4d8de1ada03,0
4322,19ebab9c-7907-4b0c-8d9f-efdb74384cc5,20171218,45d007b2-c5c6-4ea8-a016-86958831de7d,f7527db0-7706-4991-bd58-b1b9af9fe617,f824cd2e-694f-4f39-842d-462f6d6d8b61,4b973618-f1e0-45aa-89e0-74e593eb4653,0
4323,6ed9f44f-0023-480a-91e1-aa1333a93921,20171218,c91ed356-3f17-491f-9d2b-58d51ef5364b,b845e813-00bc-4532-8cb8-0c44932349de,62db9ffd-4c57-48aa-a1c5-0f4a7b82fa8f,e983e6d8-6fce-4184-86b5-b232cfab88ce,0
4324,8f59324e-f2ee-4141-a8a7-7517c9be92cd,20171218,a8b3c769-5b2f-48c2-852a-85e077ef7433,fcb603c9-849e-4ed4-a8e1-b876220394ba,0896a56c-281d-4baf-b466-69250bed8277,4670c797-c98e-466f-87a0-55fc19764b8b,0
4325,42ebaf20-c567-441a-a7a0-ebf5639ce0fc,20171218,4f4e830a-3a73-46a1-9ffb-dae1afeee773,6e63c8c3-6006-4de7-93db-153af2191f69,76b63b30-1071-4bcf-b652-fb885b05003e,623ac328-1739-4d65-a6e6-c3fd238090a5,0
4326,0ec43085-d76c-4674-8959-cf3b41ecd4f3,20171218,956e1719-0aa2-4685-8d9d-083626450117,7cb946c3-3c60-458c-a71a-ede373b244f8,9af80ce1-44bd-45e8-8acf-fe90fd75cb8a,a88d39fd-b0b0-4832-a00b-236f408b965e,0
4327,cd2982d8-80d4-46ac-ad34-3f99b7e7e558,20171218,e66877d2-f8c4-469c-ad88-fa6939fbc33e,0bc0e384-d0b8-4c19-9ec6-e12351d54d3d,53f67138-b457-49e1-a02e-2fa7266be9cf,b3d8a78e-4296-4728-a77f-1fa1f7a38c62,0
4328,6770a502-6024-4b3a-ad63-02f5bcfc204c,20171218,ea583b65-bd4d-44cf-a9ee-6671f42cb1fe,7195de1a-304a-41b2-ade2-27d531d26e88,df3b7e98-a711-4419-9839-0e9b88e3e581,d82ba4d3-8954-405b-8b86-0ea69b84c13c,0
4329,d5dae128-110a-4d60-a7ef-8776054d1282,20171218,3e57beda-d2a8-4fb4-9af1-7f7a5f704ef4,a198a3d2-850a-413f-89c8-2eb07b590050,296fd985-dbda-4b0d-a7c5-bfa6ca81a2d9,1de747ba-4adc-49bd-9893-630596e473fb,0
4330,635b07e2-ae77-4c3a-bf3d-e696051c9a69,20171218,ce6ba4cc-037e-408b-8335-76b5138fb436,8370d950-bfc3-4049-8d8c-88512b537ee9,f67a411f-f069-4a3a-87f3-dcb0f4f4c96f,bace9e05-805c-4cf4-baf9-fe9e7907edc4,0
4331,d60eb817-079e-4be1-977e-96408d94aa44,20171218,98f75371-9ad7-4830-8a1e-30a525026d9c,488fd61b-67c2-4ab2-8221-3e056527fbef,a7385487-0c88-4c23-9c4b-39e83bd40ff3,e1c36019-058b-46c5-ba6c-794b76a196c8,0
4332,dc1efaa5-dd67-46f6-a1c3-e2428769cbe5,20171218,fa555a08-6d22-458b-8021-6321add3db78,d2298727-3b5c-4253-b66d-b7a83407f64a,db5158e7-6795-4b14-80e2-f00050ea50c7,3fb2ce38-d8ce-4a5a-99fb-31e22da1d8f8,0
4333,0cd884cc-3bfd-4754-b6de-193685450a91,20171218,bd1c1be3-5af7-423a-b2c2-bb720f001632,ff1ba663-0d7f-4372-84cb-1972d42360ab,7f8673b1-8f1d-4fa8-b038-466a04798354,a173edcd-d5cc-4a0d-babd-5323b5432533,0
4334,275b58c3-b78f-4568-b6d2-08e855c03105,20171218,bcd492ef-6076-4167-9191-02ec6abe4b3a,3f353667-6401-41aa-befc-361a6ba19e86,bc36a649-91a8-4d87-b35c-5b95da3c3f4e,629eda87-fec5-48c0-adda-e600afd1ea3c,0
4335,8444f2e9-cd7e-4c88-85c1-6ece0c5fe7a3,20171218,9fef5bde-e09e-4ecb-9444-2fc01778c390,76612b04-ab6d-4536-bec9-86eabc92a16c,08dd529e-ded2-4503-b3b9-8269bda3b17e,c6746612-0da5-447a-81e0-f8ce716d9368,0
4336,9129addc-da04-4afa-8862-d3373feb68b4,20171218,b3a185a0-8d63-497a-a588-82553f04938c,a6f7048f-5184-4955-9c08-70711ef0473f,730ea230-3b00-4411-85ba-0c7302a2a088,0865587e-8830-4c9b-b6e8-7cb94e125d3e,0
4337,8fe740a3-f850-4e59-b9dd-7291283ff216,20171218,549fab40-833c-43d6-b64d-db6388d971e4,e4da0cbb-6ada-48ef-9bc4-297435b8cf87,f01bac66-bec3-4640-abdb-ea334edab727,ccd3437f-9ed5-4bde-9d1f-14a406090624,0
4338,47203dcb-72ec-4420-bf36-e2d24ab7e125,20171218,a68ed1b9-f92c-47b8-b4f4-61bde580b2e0,6a766cb7-c722-48a1-be14-9e43c0f3f5b4,48e299ea-e506-4ed5-ae96-aa19213aa95b,e58f18af-f44e-4776-919f-4cdaec16e1dc,0
4339,7aed8589-37c0-4724-87a0-4bda83a3a479,20171218,439f9b9f-cd60-4767-a3f5-892f578e177f,c5c8fbbf-4210-4e70-820f-198aef5a49d4,ecfaf735-0d66-486a-add3-1dd079cb0f45,28da6e05-6b39-455b-a978-ef41583804ae,0
4340,b20688b5-43fa-44f1-abbe-478080ff90f9,20171218,830d60b7-f11b-4fa4-a7a5-19f3faebc7ff,cebd0e47-1fec-4a9a-b3b2-91ba58c28a6c,eb6da3d5-5e8b-43c0-b796-ead9166c7dc2,9e7d1e30-e325-4387-9863-e66b0d270aba,0
4341,e9cf4fda-88d6-4a0b-8d81-d0a1a18782e8,20171218,49e32fed-7c04-490e-abf0-f953633b4c3b,065c71a0-a7fe-4892-9b48-c8d6e0912c5a,b93e4f60-e124-4883-9668-2791660f01df,6e22c60c-bc13-4c01-83f8-fe96ec5572bd,0
4342,18061d31-13e8-426b-9237-c1531e13d7f0,20171218,3cf0a616-2d2b-44a1-8dcb-269f02b43104,1bc1f225-334c-49cf-ac35-ebe918ebb0ae,5c02c18b-deb4-42f2-994f-f94e4db4b7f8,950bed33-5497-4afc-adf6-b7728171d6e1,0
4343,de7df013-da17-4539-a700-9a0745607dfa,20171218,f5dfbf82-71bc-47cf-826d-221f0c7348ad,bc496024-52ea-4620-b9b6-1152604e26b3,dcd0a127-1f7e-430b-95fa-2df5d9c49dba,6ac55124-26d7-4d53-9368-71e341a779c5,0
4344,c12a4e14-efca-472b-bbf9-bf06e24b8470,20171218,dbf7d25e-027d-4062-b817-75978c4e7011,290656eb-0746-447a-a49c-5d437501b299,7da76072-8ecb-4fd4-bb04-42d2635f3bef,24fa5db7-f09e-41dd-a6e2-8aca2891c1dc,0
4345,92f20392-15d2-4430-870d-0c9cc1c23e46,20171218,1935e643-c656-4b7c-90f7-6e4af82c817b,826b26ef-31b6-491a-9cc7-8dbedec00465,de6a1e80-bbb4-42fd-bfb1-33a01739c751,08685930-d718-4320-9730-e2296ca2bcee,0
4346,75b87224-f5f6-4034-88f9-fe45494a933c,20171218,e708d258-5a83-4ccd-8b26-32e65f960422,3e46ade7-0a25-45f8-8000-8b604ada4b17,2a98ccd2-360c-42ab-9b4a-83aa14ab4eaf,ffdc7c76-57db-4fff-ba23-9125e2d828f2,0
4347,b39c4fc6-8d16-4847-8c3b-289b39a1de49,20171218,dd50bc5a-5776-49fe-b194-dfb2acf38228,949e0e95-25f3-4c61-b53e-6f715887db35,c09bc819-bc03-4ef6-ade3-672570743dac,cf94f809-a06b-461d-b8c3-3e5360ebe170,0
4348,2202ff12-19ac-495a-8c4c-4b5737c8ce06,20171218,d556484c-3884-4f19-bab6-b29fc77bccb0,a08b82ab-4459-44d6-b988-ee8d07dbcc6a,38341ec3-390e-4ae6-a522-5a4593c34900,da1d1116-b560-4408-8319-65898fd1a8ef,0
4349,f2628664-16d0-45c9-86d3-bb41ca6fcd83,20171218,b74717c4-a9b7-44b3-9e23-ef377c96d471,a4da3689-4236-4efb-accd-e563b9b8b765,c50b50f8-1c4b-4ff8-b663-c46bf0f6b1bf,f18c45ec-b22f-4679-aa15-5cf63915bb9b,0
4350,ac85962d-69d3-40ea-a5df-8519f4a953a9,20171218,03a7ab8b-48ec-4dec-abe5-178bc61d5b11,5d518c50-c5cf-4e2d-b035-23cdfaa86211,29ca75e9-3ab9-4dba-aa7b-3aca7de3310f,78cd7a83-bcff-448d-985c-31cba770b523,0
4351,84ab3843-13cb-4424-b080-bab88c3b0a8d,20171218,84e5f38c-1521-4589-9a8f-01174419a5bb,811199f2-db1e-463e-a16f-3d4bcf1111f8,a22ecf94-62e3-4b19-a028-ee1d40ace9c4,a1ba9f12-534d-447d-98c6-ebec8fde4a47,0
4352,70abdd18-0105-4c29-a80b-306bba98d73a,20171218,aa3db390-3119-43e3-85d2-9fa76be6069d,28c81360-ebea-4888-8b6f-79b153ef74ce,aeb15efd-88bf-43e3-976e-5c2bb82ea132,deb480d2-ab3b-4f18-aa0f-a6cc09a3b622,0
4353,8f44ed0e-b379-4527-bee0-3fcea65aceee,20171218,4b8fbb8c-72fb-451f-b432-4b74cdcefb4a,df1766fc-87b1-47be-80f1-1e8530033164,a330e32d-f329-4647-a961-e5ddf60331ff,603e9359-01a0-4617-82bd-a5e7ed5bcbca,0
4354,a92e7dab-0a94-45cb-b8e1-29e3bed5e71e,20171218,25647152-6cb1-4b6f-80bf-806030c8385f,b7a249ac-d092-4328-bd1b-71ae224399fe,4d63bdcd-d5e5-4ab6-a200-81eceaf46202,c8f45719-f5dc-46f0-9cfd-2aa04379dfc2,0
4355,6a884ccf-3e20-4981-bb15-f6741c408ed5,20171218,d4fa721c-b739-429a-ae5d-dfaeadcfbe80,17f1c29b-c5df-4e04-815f-10150bd112d7,352f486c-e1fc-4457-9abd-a3fcda3dfeb3,ecb8e894-8839-4295-8665-0c92773f752c,0
4356,407a2291-4e41-460c-ae8e-2559ab500e37,20171218,392957a8-d88b-402d-96ac-b6638347e50c,f71efd6c-6983-4c94-ac6c-4077882b4e7c,833a2612-a707-434d-9910-d6e7d47d51a4,2cbd990c-bba2-40ed-82e9-269babe05362,0
4357,5fd21ce7-94e4-497a-8516-6a34f51db628,20171218,65661c4c-3518-4cb8-8b86-80858041d8ec,750216e8-6abc-44f9-8d70-3846ad944c96,3934cdd8-adc1-449a-82ab-3b60047e92cb,df974801-7ba5-4421-9eae-f2cc79f90213,0
4358,ac71070a-3e89-45e0-8c78-b97bbddad662,20171218,f236a738-e1f3-4124-9b16-2f46b8ddee52,413d68fe-cbec-4584-98aa-235c301ac597,54a624e1-8a0d-4107-84e7-019c766c2115,aad232b3-4e0b-490c-8496-30e8f220a99d,0
4359,77b3689f-a75b-498a-b931-b9b1cbdb0113,20171218,6e954e8f-d1a2-406c-b735-075277fc025c,2b5d42e4-5230-42ea-9994-f129b50dc2cf,39916ffb-b8f2-490e-8afe-2a843418aa90,e2ff7ca8-591c-42ef-ba82-5edb936eaed9,0
4360,92ed33fc-5d1c-4bd9-8929-58885f9e9ab3,20171218,f2eb9dcb-493f-49bc-b9d6-158949edfb9c,da2d41c3-851f-4c63-b2fa-cef50db0c88b,fa8771f3-b735-4b2e-b6f8-1be7c30c2100,327d862f-b175-4741-89a4-ce8853fcb773,0
4361,f8a8da69-803a-43ab-acac-6d934449fe33,20171218,aba1e7e2-e030-4ae7-a8dc-d8940c5c9538,293f79e3-5bf9-4213-a655-0d695b3c8136,3523d1fe-b33f-41da-91d1-5797eb0834ad,8528b496-05ee-4b4f-889a-3c26fdc2c833,0
4362,fa4a78b3-ad9d-4829-9c99-85ad79de19e4,20171218,12e5530d-9d41-40e2-958d-474d02fde165,5b0b3bf7-e4ce-4b11-be00-c5c4239bf6bb,dadb740a-35ee-46a4-b25a-c0e839e35260,0e758df1-c9cb-411d-9b96-f2a1376aa8e0,0
4363,997402df-5b8c-4c7c-b00f-55bd245cba15,20171218,109e6ed9-27f5-445f-a5e9-95f9f3d92dd5,c942cf50-67a9-4ae2-a957-5c004f8a3811,1fc5845b-7498-43dd-8408-3606d875f5e2,4b935547-6033-47ab-9f81-aca453cde735,0
4364,56f3c904-07de-4b6a-a5fb-55e887c9b559,20171218,a2547417-6bee-4fd7-9a2c-62f25435ceee,1e805bd7-cbb3-4cec-9e96-3cd082aa9d5a,da379e7f-fcda-46be-90e3-fad549ec361f,4a74fdd0-b8da-4305-a0d1-9ae0cfcfb1c4,0
4365,0e191cec-e0a7-4b63-af57-2fa5f6f4f84b,20171218,1aa96efa-403a-40e8-988a-efe98b6e556f,7b5e271d-cd04-47d0-b212-b3b7279f87d7,f2722e83-b69d-4527-a972-8382a9a2a436,65247ecc-70a9-4a02-ae7e-71b285e53e50,0
4366,279d2484-50eb-48df-80d8-4b5e0e4b9a91,20171218,f2c76590-689a-4428-bec5-bf79a74a1257,7738a642-83be-441f-ae3c-32a63a0653e4,1c577231-6d06-40a1-a9df-95334aefc39e,1f50db9a-19c6-4eb9-845b-54e81cca1923,0
4367,137f12a6-dd6f-4003-91a7-d07c12cd8658,20171218,8f2d533b-7b1d-41a9-808f-587b1a2b5271,c8aac2bb-65b2-416d-9fe6-a64f0109e125,09ad0cb9-e710-4734-8081-692c7bd0edfa,4e1505e8-8270-4ac3-8ad2-8f655a80d915,0
4368,b9c8ee62-eff1-40aa-add0-62b2fbf3d816,20171218,5fc7aace-3dbf-4953-9924-d9108db31aa5,9601419f-3929-44b7-9c9d-3cc36d1784f7,7cd4e25e-4f8b-4fb7-9efb-d7a1ce6b1df9,fd7046dc-5234-40f8-88cf-244d435b97ed,0
4369,00e7a96d-ee74-460a-b9c0-6fc8ce984319,20171218,6377c4bd-0718-43cc-81c4-bad28d6fa6c9,934493a0-0037-4eb0-b357-d0b8da5e3085,fcae51b6-3169-44ca-8aff-0aeb45d65b6c,97a0fc27-5723-4e51-968d-57be6cfbd288,0
4370,281c3d9d-bfbf-4e79-b8fa-6698878477e3,20171218,9902a89b-ec08-40ea-908d-79921195437a,6d535f2e-912f-42f8-962a-9b5d4d08fe48,22f3f05e-a7d8-41de-9748-73b062d443fa,cf73952a-2e01-4ce4-8556-b2ca2a090f69,0
4371,d69fd1bc-6de5-4fa3-8565-09665c4cb471,20171218,71a42e9e-a67d-450c-b6a4-b5f6ab3c1e64,da7f1ec5-0c60-47e4-889b-b1ecdcf7d59e,3c608912-0035-4bd0-ab5c-ed66830cf78c,243f7134-fb15-4ec8-9baa-5d9e77dfd58b,0
4372,215927b1-302d-489e-ae4a-fb23b097ba4d,20171218,c2688ac4-1eb6-446a-8bfa-b1a04a7ab988,8a7abcf0-795c-4f02-b7a8-27daa8f68d44,b109264f-922e-4232-9c65-f69e64a43cac,a33f82c1-a4ec-47c4-9db5-eac7b5d7a861,0
4373,a9a268e2-a922-4594-a148-3ea0aa1d2a2a,20171218,ef6e72bd-e0d8-4ad1-bae8-0e4c7784b6b5,112f8e5c-a447-4738-89ee-493a01d9727d,1526528b-49c0-490f-8dff-4bf4edddbf7c,cc3513a6-4767-46cf-9670-77534691ec1a,0
4374,8dff4a6f-47a9-4b1c-805f-58ea9ee5f126,20171218,057b9a90-38d0-4543-a836-bf56d6778e57,b0af6ff8-95d0-45c2-9ae0-3bd48f6b66bd,01d3b712-3deb-4672-833c-a7b1ea8a6121,ad96ed4a-9ce2-4106-967f-886f3933b6d9,0
4375,2069c1cb-663d-4e6b-8721-34d10d1db7cb,20171218,d589ed66-3704-4b43-addd-a38cd61420a6,3f2efd64-5f71-434a-b36e-4da0f291361e,30f55eb1-6f39-4c1e-8231-9d4876607053,7320191e-6dd9-4e9e-bf69-3f1b8ce02453,0
4376,02f2b296-d5f9-4de8-bf3c-2c8e17a96511,20171218,0a8c9f51-bbb1-4c9b-8961-ab11f8893f86,5a02b67a-78f5-49a2-92e9-9d5d3e74854d,637ef253-8ada-4eb9-9472-cfd817cdf2ce,ced76dab-2858-4e9e-b730-dba97d77fe95,0
4377,ac02e70d-8c01-4ad4-8d38-9e1a435ec094,20171218,54816ed8-116a-431b-b6d7-0542e1f05823,fadb0496-cbb2-49e1-aea2-33b4e71f8a1e,b0cac765-4c5d-4c17-9883-4a36e78b1fed,30e1d3e5-5b1b-4171-bc34-03a69901f03a,0
4378,8b9809e5-2563-4171-b1da-9a1e873d0466,20171218,bbe4a79e-208e-4663-9835-0e1f9685abcd,ccbb32a9-6ad4-47ee-b129-f9c88ad763b3,8e13993e-1c01-43a1-89dc-c22fdf606076,a925752f-bd2d-490f-9ca9-87df3c1ab4ba,0
4379,3f871860-d418-4a76-a9f3-328d0fa8a4d8,20171218,6f9c9806-9a55-4b42-a26e-4b9825b02af9,4109b5fe-9736-4118-9e72-9f447dafe5dc,cee29e3d-1c08-4980-b8af-cc7c0cb9d580,0b2bf7ca-5ea2-4aa9-a24a-720466de5734,0
4380,efda0f2a-3355-437e-a1d2-54fd83cdd731,20171218,18ea5d3b-569a-49e1-a0c6-72ea11352903,0eb3bf1f-8c0b-4fbb-be56-e335b64ad7b6,6a4a49a1-68e8-4ec5-9d7c-d07b04d65704,dc1a8d94-1f7f-4d56-b82b-529d425baef7,0
4381,341f708c-80c4-4ff3-b693-0991471ba8ad,20171218,176b8178-1b9d-4105-9fb7-5c25b4ff92bd,aca6e67a-5e25-4ccf-bd1a-e0fa2c0c4bae,ce62ea03-c0f4-4ebe-b143-fc360f220dad,0aa8f7db-176c-4a2f-ae1b-056ea923b57d,0
4382,41bd7d5d-e9e4-4a2f-b314-5743639287f3,20171218,47926817-3e0c-4693-bcd4-e499aba17e1b,b07556b1-c883-43ff-88f4-64368427e88e,f926539f-0fab-41fa-b595-feb5c9922461,50b7a4e3-60bd-4e39-8419-7b37b97f1801,0
4383,c391283e-ab5f-42f0-88e4-bd5b4bf8e7ec,20171218,77e83671-b650-429f-8f1d-7c1aef847d54,d2b4ade3-d30a-4ec9-8b46-6abd77e08652,696e9f2c-b5bc-4bcb-9c7f-50a5328090f1,9eb3adda-776d-4ba3-a49a-60830b08d131,0
4384,5154d949-8ba7-4927-8205-b4fd65b1f66f,20171218,a040bf7f-a7dd-47fa-b02a-c0aa0f68b1b9,d268c364-a0bf-4219-b769-0d5654a56563,864bad09-55e7-4c6c-b127-f176c289e558,6e2d4dda-d31d-4d32-8c2d-594ff99f4ac4,0
4385,ccd044e6-f2e9-4250-8a1c-be1f4ac88bdd,20171218,fe3c12ad-d17f-4f11-acf9-f0a882e11c54,4f29af89-3bed-46cc-bedb-ab12bd51fa6a,801e4bf6-4312-4492-a9e8-eeb51f54782d,cb4e415d-48f4-4ca4-8e7a-d0a994cd4517,0
4386,8942e4d4-810e-47e8-9717-fe48b7e24d0b,20171218,b94a7ba0-83b0-4fba-94a7-7fbaa3e6f0d4,60915ba7-1a4c-47d2-a910-5e8101cbe93e,b8ce8e4b-3726-4e1d-8b26-1d5e753123e8,4f3e2f95-816c-404d-b59e-02040a969553,0
4387,1e731ac1-5bfb-419e-bf53-6d55e3ff07b2,20171218,49953693-e035-4612-b2cf-b95ea6a3eec8,611a5164-0405-487c-bb24-b3a9eba0287e,884205d3-4ef3-47f9-89ce-e646fd2efa33,f6565f2b-bcad-4a49-a363-8f7a38bc2f9c,0
4388,c66f0a80-a2ab-4a97-89b4-8a376a11074a,20171218,5ab0d2d2-9cbc-4f3c-a5b9-61e078501025,7378f658-891b-4a32-af7e-f31b1903c239,ab3eaebe-29bf-43bf-ae6a-ce22eeabeb6e,6bcbf31d-2068-4a59-9d37-04afe84bb06f,0
4389,5d038689-0d05-479e-a812-920043d76434,20171218,077275ae-4e77-4d9b-a20e-a95dbe4e00ba,ef36f361-a9d0-4d7c-a301-a0d1f42ada0f,561ab74f-3b92-426b-bc70-7654a0852bd9,622c9a6c-a553-42f6-a15d-c18c9ea703ff,0
4390,20058c58-9e5d-4f37-962b-953395f93276,20171218,b4593bc3-5f03-4b5f-be49-d5981c8ee253,185d03ff-b0a9-4c72-9828-989051266b84,71a7c053-23ae-45d9-bcc4-6011db7d3e05,0ea8de6e-314a-4e74-a6a8-15a1576ad4d9,0
4391,3c8927de-8c0c-4698-926b-5a2f9befe5f0,20171218,5665b59a-e86e-4242-8957-3238a79d124c,b8148838-f2e1-439f-96db-15651660957c,74212c31-7473-4cdf-a75f-aae18ade911a,450c3957-238d-482c-b01e-2885c6e81f64,0
4392,a19a83ad-ef76-4855-aa48-0f34faec7c47,20171218,73fcdc5d-8a19-4742-bfc3-370d60c6d062,b7470bd4-55d7-4bc0-9586-2e2ba8ae15a5,0f98fb7a-4336-4a66-8523-4db766635447,907b747a-e196-44e5-a22d-23db2663b661,0
4393,59aae69d-f9df-4206-af31-61b472857b12,20171218,c274a59b-f795-4aa1-b211-b9db2de49c2e,f1ac1779-6f7a-4eab-ad68-d384f64d5fde,c2817e78-139f-414e-95ea-7432dcb5bd00,7c74eec5-4787-4a10-8767-fc34f737fb28,0
4394,63a2264b-9f4e-4895-99fb-ad32a03ec271,20171218,2c8c4a23-c9b2-47f3-8bdc-404dd180d30c,37d14ac3-c0c2-495f-aefe-2466b8642740,ce4bda35-46ed-4784-8f8a-9ba4e052bdc7,a0bf985c-cbbd-4b4a-95be-cd4ec573d706,0
4395,14fa14d4-21b9-42f5-a696-dadb5d3d54c2,20171218,8763fefe-9a2e-4454-a4c9-a1e647024368,1d1adbcf-2b52-4014-8320-6d48a2f2ee69,2d22ed0f-3c9b-4f79-99ae-d171075ab383,3f626e94-7547-48eb-8599-6f3f8cfa57ca,0
4396,fad85024-60cf-4dc7-87dc-6d8e27af7eab,20171218,f9b903f2-7ff5-4fbc-8466-b7036bc5ac2c,74730497-c230-4af7-951a-a8f9c18677a8,3e6b5a55-2505-47ee-b93b-1a65f7bf881a,b07f508d-ff0f-44ce-bea7-b502368c5ef0,0
4397,c65a7ae3-1ff5-43fa-ade2-005a72891983,20171218,fc479519-4ceb-4f56-bb4f-a47f41c74bcf,b0d219dd-9b1f-4f2d-a131-2eb76d572a87,0a05be86-86b9-4078-bd36-1bf36ba3776b,85ff1d18-5e3d-49d6-85b2-a4c7e1f56cfc,0
4398,d4744e5d-1673-4f7d-ae55-8fd3ea664879,20171218,4bc1c60a-6f19-40e5-9f18-72f9311797b9,4faa8094-4c4c-42e8-8455-ac5ac8d43149,be805bbd-68bb-42cf-8339-b208d151d781,293246fe-b8dd-4937-8580-d3300f6e1995,0
4399,24053a48-97c8-436e-a5a4-6081d83b6bd2,20171218,7ff20f9a-e985-475c-b21a-dc09253d96bd,edd4c3ca-cb67-47e8-84ad-97114c2f9849,399aa14d-96db-408f-8549-ec624d1aaae2,7a5e8d2a-e641-44c0-a089-669bbf3d3ff9,0
